CrSi
40.04
5.5
E     f1    f2
13888.2998  19.23870  0.52644
14112.9004  19.23615  0.51104
14341.2002  19.23345  0.49605
14573.0996  19.23070  0.48149
14808.9004  19.22780  0.46732
15048.4004  19.22485  0.45354
15291.7998  19.22180  0.44015
15539.0996  19.21875  0.42712
15790.4004  19.21560  0.41446
16045.7998  19.21245  0.40216
16305.4004  19.20915  0.39020
16569.0996  19.20590  0.37857
16837.0996  19.20260  0.36728
17109.4004  19.19930  0.35630
17386.0996  19.19595  0.34563
17667.4004  19.19255  0.33527
17953.0996  19.18915  0.32520
18243.5000  19.18575  0.31542
18538.5996  19.18240  0.30592
18838.4004  19.17895  0.29669
19143.0996  19.17555  0.28772
19452.6992  19.17220  0.27902
19767.4004  19.16880  0.27056
20087.0996  19.16540  0.26235
20412.0000  19.16200  0.25438
20742.0996  19.15870  0.24664
21077.5996  19.15535  0.23912
21418.5000  19.15205  0.23183
21765.0000  19.14875  0.22475
22117.0000  19.14550  0.21787
22474.6992  19.14230  0.21120
22838.1992  19.13905  0.20473
23207.5996  19.13585  0.19845
23583.0000  19.13275  0.19235
23964.4004  19.12965  0.18643
24352.0000  19.12655  0.18069
24745.9004  19.12350  0.17512
25146.1992  19.12050  0.16972
25552.9004  19.11755  0.16447
25966.1992  19.11465  0.15938
26386.0996  19.11170  0.15445
26812.9004  19.10890  0.14966
27246.5996  19.10605  0.14502
27687.3008  19.10330  0.14051
28135.0996  19.10060  0.13614
28590.1992  19.09790  0.13190
29052.5996  19.09530  0.12779
29522.5000  19.09320  0.12381
30000.0000  19.08905  0.11994
