U4O9
113.57
11.3
E     f1    f2
31420.0000  44.17150  2.77050
31500.0000  44.17518  2.75930
31600.0000  44.17961  2.74550
31700.0000  44.18387  2.73171
31800.0000  44.18804  2.71791
31900.0000  44.19207  2.70411
32000.0000  44.19597  2.69076
32100.0000  44.19983  2.67741
32200.0000  44.20355  2.66405
32300.0000  44.20719  2.65070
32450.0000  44.21251  2.63123
32600.0000  44.21765  2.61177
32800.0000  44.22421  2.58652
33000.0000  44.23059  2.56127
33100.0000  44.23373  2.54889
33200.0000  44.23670  2.53652
33300.0000  44.23958  2.52415
33400.0000  44.24237  2.51177
33600.0000  44.24769  2.48778
33800.0000  44.25273  2.46380
33950.0000  44.25636  2.44627
34100.0000  44.25990  2.42875
34300.0000  44.26420  2.40596
34500.0000  44.26836  2.38317
34700.0000  44.27220  2.36106
34900.0000  44.27583  2.33896
35100.0000  44.27923  2.31756
35300.0000  44.28245  2.29616
35500.0000  44.28550  2.27540
35700.0000  44.28837  2.25464
35900.0000  44.29107  2.23443
36030.0000  44.29274  2.22129
36300.0000  44.29602  2.19479
36500.0000  44.29823  2.17516
36800.0000  44.30132  2.14672
37000.0000  44.30322  2.12776
37300.0000  44.30582  2.10031
37500.0000  44.30736  2.08201
37800.0000  44.30952  2.05551
38000.0000  44.31079  2.03783
38300.0000  44.31251  2.01227
38500.0000  44.31352  1.99523
38800.0000  44.31492  1.97052
39000.0000  44.31575  1.95405
39500.0000  44.31750  1.91424
39800.0000  44.31841  1.89112
40000.0000  44.31898  1.87571
40400.0000  44.31985  1.84573
40800.0000  44.32023  1.81574
41100.0000  44.32031  1.79432
41500.0000  44.32015  1.76576
41900.0000  44.31969  1.73852
42300.0000  44.31905  1.71129
42600.0000  44.31842  1.69180
43000.0000  44.31742  1.66582
43400.0000  44.31625  1.64087
43800.0000  44.31485  1.61593
44100.0000  44.31364  1.59805
44500.0000  44.31193  1.57421
44900.0000  44.31005  1.55141
45300.0000  44.30803  1.52861
46000.0000  44.30418  1.49042
46500.0000  44.30127  1.46406
47000.0000  44.29814  1.43845
47500.0000  44.29488  1.41389
48000.0000  44.29153  1.38933
49000.0000  44.28448  1.34285
49500.0000  44.28086  1.32054
50000.0000  44.27720  1.29882
50500.0000  44.27345  1.27773
51000.0000  44.26957  1.25664
51500.0000  44.26561  1.23662
52000.0000  44.26151  1.21661
53000.0000  44.25313  1.17858
54000.0000  44.24452  1.14241
55000.0000  44.23579  1.10799
56000.0000  44.22697  1.07506
56800.0000  44.21975  1.04983
57530.0000  44.21311  1.02762
58000.0000  44.20879  1.01371
58500.0000  44.20420  0.99924
59540.0000  44.19462  0.97019
59800.0000  44.19226  0.96313
60000.0000  44.19039  0.95776
60800.0000  44.18301  0.93665
61500.0000  44.17651  0.91878
62300.0000  44.16903  0.89901
63000.0000  44.16244  0.88226
64000.0000  44.15305  0.85918
65000.0000  44.14365  0.83705
65900.0000  44.13515  0.81784
66830.0000  44.12633  0.79872
67400.0000  44.12095  0.78734
67900.0000  44.11619  0.77758
69041.0000  44.10538  0.75601
69500.0000  44.10102  0.74760
70000.0000  44.09626  0.73860
71000.0000  44.08665  0.72106
72000.0000  44.07699  0.70417
73500.0000  44.06257  0.67999
74960.0000  44.04856  0.65770
75500.0000  44.04326  0.64975
76000.0000  44.03837  0.64252
77110.0000  44.02747  0.62693
78600.0000  44.01275  0.60692
79300.0000  44.00577  0.59787
80000.0000  43.99874  0.58903
81500.0000  43.98349  0.57071
83000.0000  43.96796  0.55328
84000.0000  43.95747  0.54213
85000.0000  43.94675  0.53132
86500.0000  43.93039  0.51575
88000.0000  43.91353  0.50089
89000.0000  43.90201  0.49136
90000.0000  43.89023  0.48211
91500.0000  43.87196  0.46872
93000.0000  43.85284  0.45591
94000.0000  43.83959  0.44768
95000.0000  43.82590  0.43968
95800.0000  43.81452  0.43350
96500.0000  43.80429  0.42810
97300.0000  43.79220  0.42217
98000.0000  43.78126  0.41699
98500.0000  43.77321  0.41342
99000.0000  43.76499  0.40984
99500.0000  43.75654  0.40636
100000.0000  43.74783  0.40288
