MoSi2
50.70
6.24
E     f1    f2
14341.2000  23.06460  0.40180
14573.1000  23.04940  0.39029
14808.9000  23.03370  0.37910
15048.4000  23.01750  0.36823
15291.8000  23.00060  0.35767
15539.1000  22.98300  0.34740
15790.4000  22.96447  0.33743
16045.8000  22.94490  0.32774
16305.4000  22.92400  0.31832
16569.1000  22.90163  0.30916
16837.1000  22.87740  0.30027
17109.4000  22.85093  0.29163
17386.1000  22.82157  0.28323
17667.4000  22.78850  0.27507
17953.1000  22.75077  0.26713
18243.5000  22.70653  0.25943
18538.6000  22.65317  0.25194
18838.4000  22.58590  0.24466
19143.1000  22.49557  0.23759
19452.7000  22.35960  0.23071
19767.4000  22.09130  0.22403
19999.4000  19.51081  0.21930
19999.6000  19.51088  1.27402
20087.1000  21.79730  1.26521
20412.0000  22.33983  1.23339
20742.1000  22.55180  1.20220
21077.6000  22.68740  1.17163
21418.5000  22.78720  1.14169
21765.0000  22.86597  1.11238
22117.0000  22.93070  1.08368
22474.7000  22.98527  1.05559
22838.2000  23.03210  1.02811
23207.6000  23.07287  1.00124
23583.0000  23.10877  0.97495
23964.4000  23.14067  0.94925
24352.0000  23.16900  0.92414
24745.9000  23.19443  0.89959
25146.2000  23.21737  0.87561
25552.9000  23.23800  0.85219
25966.2000  23.25667  0.82931
26386.1000  23.27357  0.80697
26812.9000  23.28893  0.78516
27246.6000  23.30287  0.76388
27687.3000  23.31547  0.74311
28135.1000  23.32700  0.72284
28590.2000  23.33743  0.70307
29052.6000  23.34690  0.68379
29522.5000  23.35573  0.66498
30000.0000  23.36323  0.64664
