MoSi4
41.66
4
E     f1    f2
3847.6400  19.67340  2.90757
3909.8700  19.70494  2.83219
3973.1100  19.73382  2.75850
4037.3800  19.76014  2.68645
4102.6800  19.78406  2.61602
4169.0300  19.80574  2.54723
4236.4600  19.82538  2.48005
4304.9800  19.84318  2.41441
4374.6200  19.85906  2.35030
4445.3700  19.87332  2.28772
4517.2700  19.88596  2.22665
4590.3300  19.89718  2.16703
4664.5800  19.90696  2.10884
4740.0300  19.91546  2.05208
4816.6900  19.92282  1.99672
4894.6000  19.92898  1.94270
4973.7700  19.93408  1.89002
5054.2100  19.93824  1.83866
5135.9600  19.94146  1.78856
5219.0300  19.94382  1.73974
5303.4400  19.94534  1.69215
5389.2200  19.94616  1.64577
5476.3900  19.94622  1.60057
5564.9700  19.94564  1.55654
5654.9800  19.94448  1.51363
5746.4400  19.94274  1.47182
5839.3900  19.94046  1.43110
5933.8300  19.93774  1.39146
6029.8100  19.93454  1.35282
6127.3300  19.93086  1.31522
6226.4400  19.92684  1.27860
6327.1500  19.92250  1.24295
6429.4800  19.91774  1.20820
6533.4800  19.91276  1.17445
6639.1500  19.90746  1.14156
6746.5400  19.90198  1.10954
6855.6500  19.89624  1.07838
6966.5400  19.89026  1.04806
7079.2200  19.88418  1.01856
7193.7200  19.87788  0.98984
7310.0700  19.87148  0.96191
7428.3100  19.86490  0.93474
7548.4500  19.85834  0.90831
7670.5400  19.85162  0.88260
7794.6100  19.84492  0.85760
7920.6800  19.83824  0.83328
8048.7900  19.83154  0.80962
8178.9800  19.82488  0.78659
8311.2600  19.81824  0.76422
8445.6900  19.81178  0.74247
8582.2900  19.80552  0.72129
8721.1100  19.79948  0.70073
8862.1600  19.79386  0.68075
9005.5000  19.78882  0.66130
9151.1600  19.78464  0.64238
9299.1700  19.78182  0.62399
9449.5800  19.78158  0.60614
9602.4200  19.78774  0.58877
9757.7300  19.82170  0.57189
9915.5500  19.78264  0.55548
10075.9000  19.73182  0.53954
10238.9000  19.71544  0.52404
10404.5000  19.69834  0.50897
10572.8000  19.68302  0.49433
10743.8000  19.66902  0.48010
10917.6000  19.65590  0.46628
11094.2000  19.64352  0.45284
11273.6000  19.63170  0.43978
11455.9000  19.62030  0.42709
11641.2000  19.60930  0.41477
11829.5000  19.59852  0.40279
12020.8000  19.58808  0.39115
12215.3000  19.57768  0.37984
12412.8000  19.56752  0.36885
12613.6000  19.55748  0.35817
12817.6000  19.54754  0.34780
13025.0000  19.53764  0.33772
13235.6000  19.52774  0.32793
13449.7000  19.51784  0.31841
13667.2000  19.50792  0.30917
13888.3000  19.49786  0.30020
14112.9000  19.48774  0.29147
14341.2000  19.47752  0.28300
14573.1000  19.46708  0.27477
14808.9000  19.45638  0.26677
15048.4000  19.44546  0.25901
