CoC
35.47
6.2
E     f1    f2
4102.6800  16.25832  0.74315
4169.0300  16.24502  0.72241
4236.4600  16.23158  0.70225
4304.9800  16.21796  0.68266
4374.6200  16.20420  0.66358
4445.3700  16.19022  0.64507
4517.2700  16.17609  0.62704
4590.3300  16.16173  0.60955
4664.5800  16.14714  0.59252
4740.0300  16.13226  0.57598
4816.6900  16.11714  0.55990
4894.6000  16.10174  0.54427
4973.7700  16.08595  0.52908
5054.2100  16.06982  0.51435
5135.9600  16.05330  0.50000
5219.0300  16.03630  0.48606
5303.4400  16.01882  0.47253
5389.2200  16.00074  0.45938
5476.3900  15.98202  0.44660
5564.9700  15.96257  0.43418
5654.9800  15.94233  0.42212
5746.4400  15.92115  0.41038
5839.3900  15.89888  0.39901
5933.8300  15.87543  0.38795
6029.8100  15.85058  0.37721
6127.3300  15.82409  0.36677
6226.4400  15.79567  0.35664
6327.1500  15.76500  0.34679
6429.4800  15.73160  0.33723
6533.4800  15.69490  0.32794
6639.1500  15.65421  0.31892
6746.5400  15.60844  0.31016
6855.6500  15.55622  0.30166
6966.5400  15.49536  0.29339
7079.2200  15.42271  0.28537
7193.7200  15.33301  0.27758
7310.0700  15.21658  0.27001
7428.3100  15.05300  0.26266
7548.4500  14.78508  0.25553
7670.5400  14.06727  0.24859
7708.8000  10.95013  0.24648
7709.0000  10.95033  1.90227
7794.6100  14.54262  1.87185
7920.6800  15.04907  1.82851
8048.7900  15.32024  1.78579
8178.9800  15.50801  1.74368
8311.2600  15.65188  1.70220
8445.6900  15.76827  1.66145
8582.2900  15.86565  1.62130
8721.1100  15.94905  1.58186
8862.1600  16.02160  1.54308
9005.5000  16.08551  1.50501
9151.1600  16.14233  1.46766
9299.1700  16.19315  1.43095
9449.5800  16.23892  1.39496
9602.4200  16.28030  1.35967
9757.7300  16.31779  1.32502
9915.5500  16.35188  1.29116
10075.9000  16.38303  1.25793
10238.9000  16.41148  1.22540
10404.5000  16.43749  1.19354
10572.8000  16.46131  1.16235
10743.8000  16.48312  1.13185
10917.6000  16.50310  1.10200
11094.2000  16.52142  1.07281
11273.6000  16.53821  1.04427
11455.9000  16.55359  1.01638
11641.2000  16.56763  0.98912
11829.5000  16.58048  0.96248
12020.8000  16.59222  0.93647
12215.3000  16.60293  0.91105
12412.8000  16.61268  0.88625
12613.6000  16.62154  0.86203
12817.6000  16.62956  0.83839
13025.0000  16.63682  0.81532
13235.6000  16.64334  0.79282
13449.7000  16.64917  0.77087
13667.2000  16.65439  0.74945
13888.3000  16.65903  0.72857
14112.9000  16.66316  0.70822
14341.2000  16.66670  0.68837
14573.1000  16.66984  0.66903
14808.9000  16.67247  0.65018
15048.4000  16.67472  0.63181
15291.8000  16.67657  0.61392
15539.1000  16.67802  0.59648
15790.4000  16.67918  0.57950
16045.8000  16.68003  0.56297
16305.4000  16.68054  0.54687
16569.1000  16.68080  0.53119
16837.1000  16.68082  0.51593
17109.4000  16.68058  0.50107
17386.1000  16.68015  0.48661
17667.4000  16.67947  0.47254
17953.1000  16.67865  0.45885
18243.5000  16.67762  0.44553
18538.6000  16.67645  0.43256
18838.4000  16.67508  0.41995
19143.1000  16.67360  0.40769
19452.7000  16.67204  0.39576
19767.4000  16.67028  0.38416
20087.1000  16.66846  0.37288
20412.0000  16.66656  0.36191
20742.1000  16.66455  0.35125
21077.6000  16.66244  0.34088
21418.5000  16.66028  0.33080
21765.0000  16.65803  0.32100
22117.0000  16.65572  0.31148
22474.7000  16.65337  0.30223
22838.2000  16.65097  0.29324
23207.6000  16.64852  0.28450
23583.0000  16.64603  0.27601
23964.4000  16.64353  0.26776
24352.0000  16.64098  0.25974
24745.9000  16.63844  0.25196
25146.2000  16.63585  0.24440
25552.9000  16.63325  0.23705
25966.2000  16.63067  0.22992
26386.1000  16.62803  0.22299
26812.9000  16.62544  0.21626
27246.6000  16.62280  0.20973
27687.3000  16.62022  0.20338
28135.1000  16.61758  0.19722
28590.2000  16.61500  0.19124
29052.6000  16.61247  0.18543
29522.5000  16.61044  0.17980
30000.0000  16.60565  0.17432
